County_FIPS,SVI_county,Covid_cases,CHW_need,priority_high_demand,priority_SVI_high_demand,priority_SVI_hotspot,priority_SVI_pop,priority_hotspot,percentage_scenario_high_demand_base_case_capacity_10,percentage_scenario_high_demand_base_case_capacity_20,percentage_scenario_high_demand_base_case_capacity_30,percentage_scenario_high_demand_base_case_capacity_40,percentage_scenario_high_demand_base_case_capacity_50,percentage_scenario_high_demand_base_case_capacity_60,percentage_scenario_high_demand_base_case_capacity_70,percentage_scenario_high_demand_base_case_capacity_80,percentage_scenario_SVI_high_demand_base_case_capacity_10,percentage_scenario_SVI_high_demand_base_case_capacity_20,percentage_scenario_SVI_high_demand_base_case_capacity_30,percentage_scenario_SVI_high_demand_base_case_capacity_40,percentage_scenario_SVI_high_demand_base_case_capacity_50,percentage_scenario_SVI_high_demand_base_case_capacity_60,percentage_scenario_SVI_high_demand_base_case_capacity_70,percentage_scenario_SVI_high_demand_base_case_capacity_80,percentage_scenario_SVI_hotspot_base_case_capacity_10,percentage_scenario_SVI_hotspot_base_case_capacity_20,percentage_scenario_SVI_hotspot_base_case_capacity_30,percentage_scenario_SVI_hotspot_base_case_capacity_40,percentage_scenario_SVI_hotspot_base_case_capacity_50,percentage_scenario_SVI_hotspot_base_case_capacity_60,percentage_scenario_SVI_hotspot_base_case_capacity_70,percentage_scenario_SVI_hotspot_base_case_capacity_80,percentage_scenario_SVI_pop_base_case_capacity_10,percentage_scenario_SVI_pop_base_case_capacity_20,percentage_scenario_SVI_pop_base_case_capacity_30,percentage_scenario_SVI_pop_base_case_capacity_40,percentage_scenario_SVI_pop_base_case_capacity_50,percentage_scenario_SVI_pop_base_case_capacity_60,percentage_scenario_SVI_pop_base_case_capacity_70,percentage_scenario_SVI_pop_base_case_capacity_80,percentage_scenario_hotspot_base_case_capacity_10,percentage_scenario_hotspot_base_case_capacity_20,percentage_scenario_hotspot_base_case_capacity_30,percentage_scenario_hotspot_base_case_capacity_40,percentage_scenario_hotspot_base_case_capacity_50,percentage_scenario_hotspot_base_case_capacity_60,percentage_scenario_hotspot_base_case_capacity_70,percentage_scenario_hotspot_base_case_capacity_80
9011,0.5,66.0,27.0,0.18565400843881857,0.11804878048780487,0.37391365034833646,0.13191260032903399,0.6821306408709193,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.5925925925926,100.0,100.0,100.0,100.0,100.0,100.0,100.0
9015,0.625,27.0,11.0,0.02109704641350211,0.055121951219512196,0.45071887535236616,0.06157377124987387,0.6096403002837755,-0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.9090909090909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.9090909090909,100.0,100.0,100.0,100.0,100.0,100.0,100.0
10001,1.0,166.0,69.0,0.0,0.05169340463458113,1.0,0.3423342307286416,0.0,-0.0,-0.0,-0.0,0.0,15.942028985507244,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,43.47826086956522,72.46376811594203,82.6086956521739,95.65217391304348,100.0,100.0,100.0,100.0,-0.0,-0.0,-0.0,100.0,100.0,100.0,100.0,100.0,37.68115942028986,69.56521739130434,81.15942028985508,92.7536231884058,98.55072463768117,100.0,100.0,100.0
12019,0.208955223880597,873.0,368.0,0.0265300348913966,0.006081516001956796,0.07596646216968048,0.016375651317706685,0.22634153014547784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,7.608695652173914,7.608695652173914,7.608695652173914,7.608695652173914,7.880434782608696,7.880434782608696,7.880434782608696,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.608695652173914,7.608695652173914,7.608695652173914,7.608695652173914,7.880434782608696,7.880434782608696,16.57608695652174,16.57608695652174
12033,0.208955223880597,2437.0,1051.0,0.07569232703611731,0.017356780555627078,0.14920811546859136,0.02519523635526182,0.6056206176563205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.664129400570885,2.759276879162702,2.759276879162702
12089,0.05970149253731343,374.0,159.0,0.010844623267217805,0.0005582018074615721,0.020456017236752746,0.0007836144438034601,0.2733128535523496,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12101,0.4552238805970149,2056.0,868.0,0.0637160909062333,0.03207909575426762,0.16431844894847045,0.09295903154025772,0.20847517982029648,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12109,0.014925373134328358,1030.0,430.0,0.03146512432024644,0.00031823682381111775,0.0005994301012300687,0.0002589423504139668,0.23834694844814172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25581395348837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,13.25581395348837,13.25581395348837,13.25581395348837,13.25581395348837
12113,0.1044776119402985,795.0,341.0,0.024078207022286486,0.002653518370709854,0.04045888896452907,0.006046605779101523,0.2798230411338016,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13015,0.24528301886792453,299.0,134.0,0.07288343558282209,0.041254377699952,0.0671560597102818,0.05616362230666006,0.19452296209049305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.462686567164178,15.671641791044777,25.37313432835821,29.1044776119403,36.56716417910448,53.73134328358209,53.73134328358209,53.73134328358209,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.462686567164178,25.37313432835821,25.37313432835821,34.32835820895522,52.98507462686567,53.73134328358209,53.73134328358209,58.95522388059702
13039,0.22012578616352202,170.0,70.0,0.041226993865030676,0.020948960907361643,0.06178091348268517,0.025365746424600228,0.20097813740940715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,34.285714285714285,48.57142857142857,50.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,34.285714285714285,35.714285714285715,50.0,58.57142857142858
13045,0.36477987421383645,378.0,160.0,0.09226993865030675,0.07774439565518834,0.10729657757972896,0.09385965360042858,0.21048017821490392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15.0,29.375,30.0,30.0,42.5,60.0,71.25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,15.0,29.375,30.0,30.0,42.5,62.5,72.5
13047,0.018867924528301886,50.0,22.0,0.01177914110429448,0.00032710529590585056,0.0,0.002282056987744796,0.01585781456212387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13057,0.06289308176100629,480.0,207.0,0.11730061349693252,0.016860144708538513,0.010271177602839084,0.033416674860960185,0.11321559021561264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.864734299516908,7.246376811594203,15.942028985507244,19.32367149758454,19.32367149758454,19.32367149758454,19.806763285024154,23.67149758454106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.314009661835748,7.246376811594203,15.942028985507244,19.32367149758454,19.32367149758454,19.32367149758454,19.806763285024154,23.67149758454106
13073,0.050314465408805034,475.0,214.0,0.11607361963190184,0.013304652361735789,0.014435977117469872,0.016017380391034116,0.2241990054311133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,8.878504672897195,8.878504672897195,8.878504672897195,8.878504672897195,14.485981308411214,21.962616822429908,21.962616822429908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.411214953271028,8.878504672897195,8.878504672897195,14.018691588785046,14.485981308411214,21.962616822429908,21.962616822429908,21.962616822429908
13077,0.09433962264150944,230.0,92.0,0.05595092024539877,0.012060230040354837,0.011988214737162021,0.029050373842087432,0.0758677180016789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.130434782608695,14.130434782608695,18.478260869565215,19.565217391304348,19.565217391304348,19.565217391304348,19.565217391304348,19.565217391304348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.130434782608695,14.130434782608695,14.130434782608695,19.565217391304348,19.565217391304348,19.565217391304348,19.565217391304348,19.565217391304348
13085,0.03773584905660377,40.0,18.0,0.009325153374233128,0.0006470996071180955,0.004796022109603908,0.0015005233222681856,0.09438538148932583,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13113,0.0440251572327044,203.0,83.0,0.04932515337423313,0.004846136068692111,0.005734215883174028,0.010425202778614345,0.09269439279427896,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13115,0.6855345911949685,216.0,91.0,0.05251533742331288,0.08350429325700875,0.1378038595220425,0.147492403146676,0.12885637109549533,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,14.285714285714285,34.065934065934066,42.857142857142854,47.25274725274725,47.25274725274725,57.14285714285714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,20.87912087912088,34.065934065934066,39.56043956043956,43.956043956043956,47.25274725274725
13123,0.2861635220125786,73.0,35.0,0.01742331288343558,0.011603349273790687,0.07094241583323069,0.018584924134117463,0.17157482129111462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,22.857142857142858,54.285714285714285,54.285714285714285,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,25.71428571428571,54.285714285714285,54.285714285714285,57.14285714285714,57.14285714285714,57.14285714285714,57.14285714285714
13127,0.49056603773584906,783.0,303.0,0.19165644171779142,0.21694192103251497,0.3809525778600376,0.0913452161714462,0.6247721211676069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.6303630363036308,24.09240924092409,33.33333333333333,38.613861386138616,55.775577557755774,71.61716171617162,71.61716171617162,71.94719471947195,76.56765676567657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,33.33333333333333,43.89438943894389,60.396039603960396,71.94719471947195,76.23762376237624,76.56765676567657,80.52805280528052,86.79867986798679
13143,0.22955974842767296,38.0,16.0,0.008834355828220859,0.00472524932890082,0.0260440423893213,0.014314023763469888,0.056880259885057724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25,68.75,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25
13145,0.07547169811320754,129.0,56.0,0.031165644171779142,0.005297683596736058,0.025823202465385612,0.005145380603291093,0.2640252813642036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.785714285714285,42.857142857142854
13147,0.3018867924528302,61.0,25.0,0.014478527607361963,0.010204263035323815,0.06224423818099267,0.01674558336928445,0.13545983682349397,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,32.0,48.0,48.0,52.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,28.000000000000004,48.0,48.0,52.0
13153,0.37735849056603776,365.0,150.0,0.089079754601227,0.07765906383886509,0.07924605157622344,0.12711797712818892,0.13797427798127126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6.0,16.0,20.666666666666668,25.333333333333336,33.33333333333333,34.0,44.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,6.0,16.0,20.666666666666668,24.666666666666668,29.333333333333332,33.33333333333333,36.0
13157,0.12578616352201258,158.0,68.0,0.038282208588957055,0.011029137259782048,0.02674265943495336,0.01793492921336409,0.1463802968200318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.941176470588235,22.058823529411764,38.23529411764706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.588235294117645,22.058823529411764,38.23529411764706
13169,0.10062893081761007,70.0,28.0,0.016687116564417178,0.003775932872304492,0.01996444526136791,0.005898264625327452,0.13646766327916898,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
